"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Richmond County, NY","36085","Large Central Metro","1","2023","2023",68,Not Available,Not Available,Not Available,Not Available
,"Richmond County, NY","36085","Large Central Metro","1","2024 ","2024",48,Not Available,Not Available,Not Available,Not Available
,"Rockland County, NY","36087","Large Fringe Metro","2","2018","2018",17,325695,5.2,3.0,8.4
,"Rockland County, NY","36087","Large Fringe Metro","2","2019","2019",16,325789,4.9,2.8,8.0
,"Rockland County, NY","36087","Large Fringe Metro","2","2020","2020",18,326225,5.5,3.3,8.7
,"Rockland County, NY","36087","Large Fringe Metro","2","2021","2021",23,339227,6.8,4.3,10.2
,"Rockland County, NY","36087","Large Fringe Metro","2","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Rockland County, NY","36087","Large Fringe Metro","2","2023","2023",22,Not Available,Not Available,Not Available,Not Available
,"Schenectady County, NY","36093","Medium Metro","3","2018","2018",13,155350,8.4,4.5,14.3
,"Schenectady County, NY","36093","Medium Metro","3","2019","2019",15,155299,9.7,5.4,15.9
,"Schenectady County, NY","36093","Medium Metro","3","2020","2020",13,155358,8.4,4.5,14.3
,"Schenectady County, NY","36093","Medium Metro","3","2021","2021",26,158089,16.4,10.7,24.1
,"Schenectady County, NY","36093","Medium Metro","3","2022","2022",36,Not Available,Not Available,Not Available,Not Available
,"Schenectady County, NY","36093","Medium Metro","3","2023","2023",35,Not Available,Not Available,Not Available,Not Available
,"Schenectady County, NY","36093","Medium Metro","3","2024 ","2024",23,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, NY","36103","Large Fringe Metro","2","2018","2018",134,1481093,9.0,7.5,10.6
,"Suffolk County, NY","36103","Large Fringe Metro","2","2019","2019",123,1476601,8.3,6.9,9.8
,"Suffolk County, NY","36103","Large Fringe Metro","2","2020","2020",171,1474273,11.6,9.9,13.3
,"Suffolk County, NY","36103","Large Fringe Metro","2","2021","2021",237,1526344,15.5,13.6,17.5
,"Suffolk County, NY","36103","Large Fringe Metro","2","2022","2022",257,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, NY","36103","Large Fringe Metro","2","2023","2023",274,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, NY","36103","Large Fringe Metro","2","2024 ","2024",192,Not Available,Not Available,Not Available,Not Available
,"Sullivan County, NY","36105","Micropolitan (Nonmetro)","5","2022","2022",23,Not Available,Not Available,Not Available,Not Available
,"Sullivan County, NY","36105","Micropolitan (Nonmetro)","5","2023","2023",20,Not Available,Not Available,Not Available,Not Available
,"Sullivan County, NY","36105","Micropolitan (Nonmetro)","5","2024 ","2024",16,Not Available,Not Available,Not Available,Not Available
,"Tompkins County, NY","36109","Small Metro","4","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Tompkins County, NY","36109","Small Metro","4","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Ulster County, NY","36111","Small Metro","4","2019","2019",12,177573,6.8,3.5,11.8
,"Ulster County, NY","36111","Small Metro","4","2021","2021",11,182951,6.0,3.0,10.8
,"Ulster County, NY","36111","Small Metro","4","2022","2022",23,Not Available,Not Available,Not Available,Not Available
,"Ulster County, NY","36111","Small Metro","4","2023","2023",26,Not Available,Not Available,Not Available,Not Available
,"Ulster County, NY","36111","Small Metro","4","2024 ","2024",22,Not Available,Not Available,Not Available,Not Available
,"Wayne County, NY","36117","Large Fringe Metro","2","2018","2018",10,90064,11.1,5.3,20.4
,"Wayne County, NY","36117","Large Fringe Metro","2","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Wayne County, NY","36117","Large Fringe Metro","2","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Westchester County, NY","36119","Large Fringe Metro","2","2018","2018",46,967612,4.8,3.5,6.3
,"Westchester County, NY","36119","Large Fringe Metro","2","2019","2019",38,967506,3.9,2.8,5.4
,"Westchester County, NY","36119","Large Fringe Metro","2","2020","2020",52,965802,5.4,4.0,7.1
,"Westchester County, NY","36119","Large Fringe Metro","2","2021","2021",59,997895,5.9,4.5,7.6
,"Westchester County, NY","36119","Large Fringe Metro","2","2022","2022",68,Not Available,Not Available,Not Available,Not Available
,"Westchester County, NY","36119","Large Fringe Metro","2","2023","2023",73,Not Available,Not Available,Not Available,Not Available
,"Westchester County, NY","36119","Large Fringe Metro","2","2024 ","2024",41,Not Available,Not Available,Not Available,Not Available
,"Alamance County, NC","37001","Small Metro","4","2018","2018",19,166436,11.4,6.9,17.8
,"Alamance County, NC","37001","Small Metro","4","2019","2019",12,169509,7.1,3.7,12.4
,"Alamance County, NC","37001","Small Metro","4","2020","2020",14,171346,8.2,4.5,13.7
,"Alamance County, NC","37001","Small Metro","4","2021","2021",28,173877,16.1,10.7,23.3
,"Alamance County, NC","37001","Small Metro","4","2022","2022",24,Not Available,Not Available,Not Available,Not Available
,"Alamance County, NC","37001","Small Metro","4","2023","2023",27,Not Available,Not Available,Not Available,Not Available
,"Alamance County, NC","37001","Small Metro","4","2024 ","2024",23,Not Available,Not Available,Not Available,Not Available
,"Beaufort County, NC","37013","Micropolitan (Nonmetro)","5","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Bladen County, NC","37017","NonCore (Nonmetro)","6","2021","2021",15,29525,50.8,28.4,83.8
,"Brunswick County, NC","37019","Medium Metro","3","2018","2018",11,136744,8.0,4.0,14.4
,"Brunswick County, NC","37019","Medium Metro","3","2019","2019",11,142820,7.7,3.8,13.8
,"Brunswick County, NC","37019","Medium Metro","3","2020","2020",17,149039,11.4,6.6,18.3
,"Brunswick County, NC","37019","Medium Metro","3","2021","2021",15,144215,10.4,5.8,17.2
,"Brunswick County, NC","37019","Medium Metro","3","2022","2022",19,Not Available,Not Available,Not Available,Not Available
,"Brunswick County, NC","37019","Medium Metro","3","2023","2023",23,Not Available,Not Available,Not Available,Not Available
,"Brunswick County, NC","37019","Medium Metro","3","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Buncombe County, NC","37021","Medium Metro","3","2018","2018",14,259103,5.4,3.0,9.1
,"Buncombe County, NC","37021","Medium Metro","3","2019","2019",27,261191,10.3,6.8,15.0
,"Buncombe County, NC","37021","Medium Metro","3","2020","2020",19,263477,7.2,4.3,11.3
,"Buncombe County, NC","37021","Medium Metro","3","2021","2021",18,271534,6.6,3.9,10.5
,"Buncombe County, NC","37021","Medium Metro","3","2022","2022",29,Not Available,Not Available,Not Available,Not Available
,"Buncombe County, NC","37021","Medium Metro","3","2023","2023",32,Not Available,Not Available,Not Available,Not Available
,"Buncombe County, NC","37021","Medium Metro","3","2024 ","2024",32,Not Available,Not Available,Not Available,Not Available
,"Cabarrus County, NC","37025","Large Fringe Metro","2","2018","2018",13,211342,6.2,3.3,10.5
,"Cabarrus County, NC","37025","Large Fringe Metro","2","2019","2019",12,216453,5.5,2.9,9.7
,"Cabarrus County, NC","37025","Large Fringe Metro","2","2020","2020",24,221479,10.8,6.9,16.1
,"Cabarrus County, NC","37025","Large Fringe Metro","2","2021","2021",18,231278,7.8,4.6,12.3
,"Cabarrus County, NC","37025","Large Fringe Metro","2","2022","2022",23,Not Available,Not Available,Not Available,Not Available
,"Cabarrus County, NC","37025","Large Fringe Metro","2","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Cabarrus County, NC","37025","Large Fringe Metro","2","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Catawba County, NC","37035","Medium Metro","3","2021","2021",18,161723,11.1,6.6,17.6
,"Catawba County, NC","37035","Medium Metro","3","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Catawba County, NC","37035","Medium Metro","3","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Chatham County, NC","37037","Medium Metro","3","2021","2021",10,77889,12.8,6.2,23.6
,"Cleveland County, NC","37045","Micropolitan (Nonmetro)","5","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Columbus County, NC","37047","NonCore (Nonmetro)","6","2020","2020",11,54754,20.1,10.0,35.9
,"Columbus County, NC","37047","NonCore (Nonmetro)","6","2021","2021",17,50092,33.9,19.8,54.3
,"Columbus County, NC","37047","NonCore (Nonmetro)","6","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Craven County, NC","37049","Micropolitan (Nonmetro)","5","2018","2018",12,102912,11.7,6.0,20.4
,"Craven County, NC","37049","Micropolitan (Nonmetro)","5","2019","2019",14,102139,13.7,7.5,23.0
,"Craven County, NC","37049","Micropolitan (Nonmetro)","5","2020","2020",14,101233,13.8,7.6,23.2
,"Craven County, NC","37049","Micropolitan (Nonmetro)","5","2021","2021",21,100674,20.9,12.9,31.9
,"Craven County, NC","37049","Micropolitan (Nonmetro)","5","2022","2022",29,Not Available,Not Available,Not Available,Not Available
,"Craven County, NC","37049","Micropolitan (Nonmetro)","5","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, NC","37051","Medium Metro","3","2018","2018",47,332330,14.1,10.4,18.8
,"Cumberland County, NC","37051","Medium Metro","3","2019","2019",42,335509,12.5,9.0,16.9
,"Cumberland County, NC","37051","Medium Metro","3","2020","2020",80,336364,23.8,18.9,29.6
,"Cumberland County, NC","37051","Medium Metro","3","2021","2021",113,335508,33.7,27.5,39.9
,"Cumberland County, NC","37051","Medium Metro","3","2022","2022",97,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, NC","37051","Medium Metro","3","2023","2023",67,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, NC","37051","Medium Metro","3","2024 ","2024",79,Not Available,Not Available,Not Available,Not Available
,"Davidson County, NC","37057","Medium Metro","3","2019","2019",12,167609,7.2,3.7,12.5
,"Davidson County, NC","37057","Medium Metro","3","2020","2020",11,169234,6.5,3.2,11.6
,"Davidson County, NC","37057","Medium Metro","3","2021","2021",23,170637,13.5,8.5,20.2
,"Davidson County, NC","37057","Medium Metro","3","2022","2022",23,Not Available,Not Available,Not Available,Not Available
,"Davidson County, NC","37057","Medium Metro","3","2023","2023",20,Not Available,Not Available,Not Available,Not Available
,"Davidson County, NC","37057","Medium Metro","3","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Durham County, NC","37063","Medium Metro","3","2018","2018",29,316739,9.2,6.1,13.1
,"Durham County, NC","37063","Medium Metro","3","2019","2019",24,321488,7.5,4.8,11.1
,"Durham County, NC","37063","Medium Metro","3","2020","2020",42,327306,12.8,9.2,17.3
,"Durham County, NC","37063","Medium Metro","3","2021","2021",58,326126,17.8,13.5,23.0
,"Durham County, NC","37063","Medium Metro","3","2022","2022",83,Not Available,Not Available,Not Available,Not Available
,"Durham County, NC","37063","Medium Metro","3","2023","2023",68,Not Available,Not Available,Not Available,Not Available
,"Durham County, NC","37063","Medium Metro","3","2024 ","2024",65,Not Available,Not Available,Not Available,Not Available
,"Edgecombe County, NC","37065","Small Metro","4","2021","2021",11,48359,22.7,11.4,40.7
,"Edgecombe County, NC","37065","Small Metro","4","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Edgecombe County, NC","37065","Small Metro","4","2023","2023",23,Not Available,Not Available,Not Available,Not Available
,"Edgecombe County, NC","37065","Small Metro","4","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Forsyth County, NC","37067","Medium Metro","3","2018","2018",31,379099,8.2,5.6,11.6
,"Forsyth County, NC","37067","Medium Metro","3","2019","2019",37,382295,9.7,6.8,13.3
,"Forsyth County, NC","37067","Medium Metro","3","2020","2020",36,383843,9.4,6.6,13.0
,"Forsyth County, NC","37067","Medium Metro","3","2021","2021",67,385523,17.4,13.5,22.1
,"Forsyth County, NC","37067","Medium Metro","3","2022","2022",81,Not Available,Not Available,Not Available,Not Available
,"Forsyth County, NC","37067","Medium Metro","3","2023","2023",76,Not Available,Not Available,Not Available,Not Available
,"Forsyth County, NC","37067","Medium Metro","3","2024 ","2024",43,Not Available,Not Available,Not Available,Not Available
,"Franklin County, NC","37069","Large Fringe Metro","2","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Franklin County, NC","37069","Large Fringe Metro","2","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Franklin County, NC","37069","Large Fringe Metro","2","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Gaston County, NC","37071","Large Fringe Metro","2","2020","2020",14,226568,6.2,3.4,10.4
,"Gaston County, NC","37071","Large Fringe Metro","2","2021","2021",14,230856,6.1,3.3,10.2
,"Gaston County, NC","37071","Large Fringe Metro","2","2022","2022",42,Not Available,Not Available,Not Available,Not Available
,"Gaston County, NC","37071","Large Fringe Metro","2","2023","2023",19,Not Available,Not Available,Not Available,Not Available
,"Gaston County, NC","37071","Large Fringe Metro","2","2024 ","2024",16,Not Available,Not Available,Not Available,Not Available
,"Granville County, NC","37077","NonCore (Nonmetro)","6","2021","2021",11,61986,17.7,8.9,31.8
,"Granville County, NC","37077","NonCore (Nonmetro)","6","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Granville County, NC","37077","NonCore (Nonmetro)","6","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Guilford County, NC","37081","Medium Metro","3","2018","2018",47,533670,8.8,6.5,11.7
,"Guilford County, NC","37081","Medium Metro","3","2019","2019",53,537174,9.9,7.4,12.9
,"Guilford County, NC","37081","Medium Metro","3","2020","2020",63,540521,11.7,9.0,14.9
,"Guilford County, NC","37081","Medium Metro","3","2021","2021",119,542410,21.9,18.0,25.9
,"Guilford County, NC","37081","Medium Metro","3","2022","2022",112,Not Available,Not Available,Not Available,Not Available
,"Guilford County, NC","37081","Medium Metro","3","2023","2023",76,Not Available,Not Available,Not Available,Not Available
,"Guilford County, NC","37081","Medium Metro","3","2024 ","2024",83,Not Available,Not Available,Not Available,Not Available
,"Halifax County, NC","37083","Micropolitan (Nonmetro)","5","2019","2019",10,50010,20.0,9.6,36.8
,"Halifax County, NC","37083","Micropolitan (Nonmetro)","5","2021","2021",11,48272,22.8,11.4,40.8
,"Halifax County, NC","37083","Micropolitan (Nonmetro)","5","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Harnett County, NC","37085","Micropolitan (Nonmetro)","5","2019","2019",14,135976,10.3,5.6,17.3
,"Harnett County, NC","37085","Micropolitan (Nonmetro)","5","2020","2020",13,137058,9.5,5.1,16.2
,"Harnett County, NC","37085","Micropolitan (Nonmetro)","5","2021","2021",24,135966,17.7,11.3,26.3
,"Harnett County, NC","37085","Micropolitan (Nonmetro)","5","2022","2022",24,Not Available,Not Available,Not Available,Not Available
,"Harnett County, NC","37085","Micropolitan (Nonmetro)","5","2023","2023",17,Not Available,Not Available,Not Available,Not Available
,"Harnett County, NC","37085","Micropolitan (Nonmetro)","5","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Hoke County, NC","37093","Medium Metro","3","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Hoke County, NC","37093","Medium Metro","3","2023","2023",10,Not Available,Not Available,Not Available,Not Available
